fips5,place,Trump,Biden,prop_trump,total_cases,pop_est,cases_per_cap
25027,Southborough,1779,4477,0.2843670076726343,342334,549.98793554,622.4391079849468
25027,Southbridge,3022,4074,0.4258737316798196,342334,830839,0.4120341004695254
25027,Southbridge,3022,4074,0.4258737316798196,342334,549.98793554,622.4391079849468
25027,Spencer,3290,3005,0.52263701350278,342334,830839,0.4120341004695254
25027,Spencer,3290,3005,0.52263701350278,342334,549.98793554,622.4391079849468
25027,Sterling,0,0,NA,342334,830839,0.4120341004695254
25027,Sterling,0,0,NA,342334,549.98793554,622.4391079849468
25027,Sturbridge,2474,3387,0.422112267531138,342334,830839,0.4120341004695254
25027,Sturbridge,2474,3387,0.422112267531138,342334,549.98793554,622.4391079849468
25027,Sutton,3041,3042,0.49991780371527206,342334,830839,0.4120341004695254
25027,Sutton,3041,3042,0.49991780371527206,342334,549.98793554,622.4391079849468
25027,Templeton,2287,2060,0.5261099608925696,342334,830839,0.4120341004695254
25027,Templeton,2287,2060,0.5261099608925696,342334,549.98793554,622.4391079849468
25027,Upton,1956,3099,0.38694362017804157,342334,830839,0.4120341004695254
25027,Upton,1956,3099,0.38694362017804157,342334,549.98793554,622.4391079849468
25027,Uxbridge,4090,4347,0.48476946782031527,342334,830839,0.4120341004695254
25027,Uxbridge,4090,4347,0.48476946782031527,342334,549.98793554,622.4391079849468
25027,Warren,1374,1146,0.5452380952380952,342334,830839,0.4120341004695254
25027,Warren,1374,1146,0.5452380952380952,342334,549.98793554,622.4391079849468
25027,Webster,4002,4003,0.4999375390381012,342334,830839,0.4120341004695254
25027,Webster,4002,4003,0.4999375390381012,342334,549.98793554,622.4391079849468
25027,Westborough,2756,7490,0.26898301776302946,342334,830839,0.4120341004695254
25027,Westborough,2756,7490,0.26898301776302946,342334,549.98793554,622.4391079849468
25027,West Boylston,1842,2742,0.4018324607329843,342334,830839,0.4120341004695254
25027,West Boylston,1842,2742,0.4018324607329843,342334,549.98793554,622.4391079849468
25027,West Brookfield,1127,1137,0.49779151943462896,342334,830839,0.4120341004695254
25027,West Brookfield,1127,1137,0.49779151943462896,342334,549.98793554,622.4391079849468
25027,Westminster,2388,2556,0.4830097087378641,342334,830839,0.4120341004695254
25027,Westminster,2388,2556,0.4830097087378641,342334,549.98793554,622.4391079849468
25027,Winchendon,2657,2310,0.534930541574391,342334,830839,0.4120341004695254
25027,Winchendon,2657,2310,0.534930541574391,342334,549.98793554,622.4391079849468
25027,Worcester,21018,48030,0.3043969412582551,342334,830839,0.4120341004695254
25027,Worcester,21018,48030,0.3043969412582551,342334,549.98793554,622.4391079849468
26001,Alcona County,4848,2142,0.6935622317596567,1123,10362,0.10837676124300329
26001,Alcona County,4848,2142,0.6935622317596567,1123,15.358953267,73.11696184484524
26003,Alger County,3014,2053,0.5948292875468719,2347,9097,0.257997141914917
26003,Alger County,3014,2053,0.5948292875468719,2347,9.9417139202,236.07599442499196
26005,Allegan County,41381,24447,0.6286230783253327,27450,117327,0.23396149223963794
26005,Allegan County,41381,24447,0.6286230783253327,27450,142.17163587,193.0764869660777
26007,Alpena County,10686,6000,0.6404171161452715,3489,28360,0.12302538787023977
26007,Alpena County,10686,6000,0.6404171161452715,3489,49.592112083,70.35393036216371
26009,Antrim County,9783,7289,0.573043580131209,2640,23365,0.11298951423068693
26009,Antrim County,9783,7289,0.573043580131209,2640,49.119413046,53.746570577454946
26011,Arenac County,5928,2773,0.6813009998850706,2105,15041,0.139950801143541
26011,Arenac County,5928,2773,0.6813009998850706,2105,41.415068283,50.826911249209694
26013,Baraga County,2512,1475,0.6300476548783547,2095,8320,0.25180288461538464
26013,Baraga County,2512,1475,0.6300476548783547,2095,9.2606349658,226.2263881188431
26015,Barry County,23473,11804,0.6653910479916093,14467,61157,0.23655509590071455
26015,Barry County,23473,11804,0.6653910479916093,14467,110.57239668,130.83735574501432
26017,Bay County,30919,21718,0.5874004977487319,30272,103923,0.2912925916303417
26017,Bay County,30919,21718,0.5874004977487319,30272,234.99210529,128.82134896677405
26019,Benzie County,6600,5480,0.5463576158940397,2671,17753,0.1504534444882555
26019,Benzie County,6600,5480,0.5463576158940397,2671,55.530501467,48.0996916908321
26021,Berrien County,43518,37438,0.5375512624141509,58832,154141,0.38167651695525523
26021,Berrien County,43518,37438,0.5375512624141509,58832,271.48159566,216.70713941758478
26023,Branch County,14066,6161,0.6954071290848866,35852,43622,0.8218788684608683
26023,Branch County,14066,6161,0.6954071290848866,35852,86.139137716,416.2103423672958
26025,Calhoun County,35900,28417,0.558172800348275,59610,134487,0.44323986705034685
26025,Calhoun County,35900,28417,0.558172800348275,59610,190.422079,313.0414304530306
26027,Cass County,16686,9122,0.6465437073775574,20801,51653,0.4027065223704335
26027,Cass County,16686,9122,0.6465437073775574,20801,105.39161051,197.36865106569667
26029,Charlevoix County,9841,6939,0.5864719904648391,3935,26244,0.14993903368388964
26029,Charlevoix County,9841,6939,0.5864719904648391,3935,63.036587012,62.424064920439164
26031,Cheboygan County,10171,5435,0.6517365115981033,3241,25413,0.1275331523236139
26031,Cheboygan County,10171,5435,0.6517365115981033,3241,35.529031886,91.22117400775834
26033,Chippewa County,10682,6651,0.6162810823285063,3309,37517,0.08820001599274996
26033,Chippewa County,10682,6651,0.6162810823285063,3309,24.072390575,137.46038182998367
26035,Clare County,10860,5200,0.676214196762142,5754,30757,0.18707936404720876
26035,Clare County,10860,5200,0.676214196762142,5754,54.498356969,105.58116464452343
26037,Clinton County,25095,21963,0.5332780823664414,23491,79332,0.29611001865577574
26037,Clinton County,25095,21963,0.5332780823664414,23491,140.05895047,167.72223353931005
26039,Crawford County,4955,2612,0.6548169684154883,3184,13901,0.22904826990863966
26039,Crawford County,4955,2612,0.6548169684154883,3184,24.98371639,127.44300929042046
26041,Delta County,13206,7605,0.6345682571716881,25494,35857,0.7109908804417547
26041,Delta County,13206,7605,0.6345682571716881,25494,30.618192999,832.6422137594025
26043,Dickinson County,8469,4569,0.6495628163828808,13236,25383,0.5214513650868692
26043,Dickinson County,8469,4569,0.6495628163828808,13236,33.357093464,396.7971614278893
26045,Eaton County,31797,31297,0.5039623419025581,24095,109826,0.21939249358075502
26045,Eaton County,31797,31297,0.5039623419025581,24095,190.93462906,126.19502349376498
26047,Emmet County,12135,9662,0.5567279900903794,5777,33308,0.1734418157799928
26047,Emmet County,12135,9662,0.5567279900903794,5777,71.244144262,81.08736598414474
26049,Genesee County,99199,120082,0.4523830154003311,142024,406892,0.34904593847998977
26049,Genesee County,99199,120082,0.4523830154003311,142024,638.79959721,222.3295077521954
26051,Gladwin County,9893,4524,0.6862037871956718,4336,25337,0.17113312546868217
26051,Gladwin County,9893,4524,0.6862037871956718,4336,50.49360835,85.87225476033937
26053,Gogebic County,4600,3573,0.5628288266242506,8007,15096,0.5304054054054054
26053,Gogebic County,4600,3573,0.5628288266242506,8007,13.697044143,584.5786810939097
26055,Grand Traverse County,30502,28682,0.5153757772370912,16434,92573,0.1775247642401132
26055,Grand Traverse County,30502,28682,0.5153757772370912,16434,199.3650638,82.43169433379931
26057,Gratiot County,12102,6693,0.6438946528332004,10970,40599,0.27020369959851226
26057,Gratiot County,12102,6693,0.6438946528332004,10970,71.429249924,153.57854116726648
26059,Hillsdale County,17037,5883,0.743324607329843,11056,45749,0.2416664845133227
26059,Hillsdale County,17037,5883,0.743324607329843,11056,76.48387291,144.5533493447671
26061,Houghton County,10380,7755,0.5723738626964433,19551,36219,0.5397995527209476
26061,Houghton County,10380,7755,0.5723738626964433,19551,35.892358897,544.7120390193729
26063,Huron County,11949,5349,0.6907734998265695,5856,31166,0.18789706731694797
26063,Huron County,11949,5349,0.6907734998265695,5856,37.2779172,157.09032155905965
26065,Ingham County,47640,94221,0.335821684606763,97564,292735,0.33328436982253573
26065,Ingham County,47640,94221,0.335821684606763,97564,526.38080286,185.34870472080803
26067,Ionia County,20655,10899,0.654592127780947,20592,64210,0.32069771063697244
26067,Ionia County,20655,10899,0.654592127780947,20592,112.38915983,183.22051727361864
26069,Iosco County,9760,5371,0.6450333751900073,6153,25081,0.24532514652525816
26069,Iosco County,9760,5371,0.6450333751900073,6153,45.676133965,134.70929927464584
26071,Iron County,4216,2493,0.6284095990460575,8961,11117,0.8060627867230368
26071,Iron County,4216,2493,0.6284095990460575,8961,9.5343265617,939.8671151035365
26073,Isabella County,14815,14072,0.5128604562606016,21994,70562,0.31169751424279357
26073,Isabella County,14815,14072,0.5128604562606016,21994,123.20965062,178.5087441553854
26075,Jackson County,47381,32004,0.5968507904515966,73536,158823,0.4630059877977371
26075,Jackson County,47381,32004,0.5968507904515966,73536,226.28213174,324.97484195744386
26077,Kalamazoo County,56823,83674,0.4044427994903806,100625,264870,0.37990334881262505
26077,Kalamazoo County,56823,83674,0.4044427994903806,100625,471.22555213,213.53892959573622
26079,Kalkaska County,7436,3003,0.7123287671232876,2797,17824,0.15692324955116696
26079,Kalkaska County,7436,3003,0.7123287671232876,2797,31.843152846,87.83677965328572
26081,Kent County,165318,186753,0.46955869696737307,304485,653786,0.4657257879489619
26081,Kent County,165318,186753,0.46955869696737307,304485,770.92939429,394.9583480085364
26083,Keweenaw County,862,672,0.5619295958279009,430,2113,0.20350212967345008
26083,Keweenaw County,862,672,0.5619295958279009,430,3.9121525092,109.91391541837697
26085,Lake County,3946,2288,0.6329804299005454,1305,11881,0.10983923912128608
26085,Lake County,3946,2288,0.6329804299005454,1305,20.932783171,62.34240279180504
26087,Lapeer County,35480,16368,0.6843079771640179,25613,88028,0.2909642386513382
26087,Lapeer County,35480,16368,0.6843079771640179,25613,136.56398308,187.55311189917293
26089,Leelanau County,7915,8793,0.4737251615992339,3153,21764,0.14487226612755008
26089,Leelanau County,7915,8793,0.4737251615992339,3153,62.684365996,50.29962335746043
26091,Lenawee County,31539,20916,0.6012582213325708,39147,98266,0.39837787230578225
26091,Lenawee County,31539,20916,0.6012582213325708,39147,131.08540953,298.6373551439444
26093,Livingston County,76980,48218,0.6148660521733574,44657,191224,0.23353240179057022
26093,Livingston County,76980,48218,0.6148660521733574,44657,338.30225717,132.00325760037552
26095,Luce County,2109,842,0.7146729922060319,7041,6283,1.1206430049339489
26095,Luce County,2109,842,0.7146729922060319,7041,6.9882932181,1007.542153749858
26097,Mackinac County,4258,2589,0.6218781948298525,3310,10787,0.30685083897283766
26097,Mackinac County,4258,2589,0.6218781948298525,3310,10.556191863,313.5600454176777
26099,Macomb County,264535,225561,0.5397615977277921,395841,874759,0.4525143496665939
26099,Macomb County,264535,225561,0.5397615977277921,395841,1825.272662,216.86677735383734
26101,Manistee County,8321,6107,0.5767258109232049,3124,24528,0.12736464448793217
26101,Manistee County,8321,6107,0.5767258109232049,3124,45.22745346,69.07309081115795
26103,Marquette County,16288,20465,0.4431747068266536,24467,66516,0.36783631006073725
26103,Marquette County,16288,20465,0.4431747068266536,24467,36.768679876,665.4304718720764
26105,Mason County,10207,6802,0.6000940678464343,5052,29100,0.1736082474226804
26105,Mason County,10207,6802,0.6000940678464343,5052,58.79119469,85.93123556407866
26107,Mecosta County,13265,7373,0.6427463901540847,10785,43545,0.24767481915260076
26107,Mecosta County,13265,7373,0.6427463901540847,10785,78.442922439,137.48850329214594
26109,Menominee County,8120,4314,0.653048093935982,14890,22983,0.6478701649044947
26109,Menominee County,8120,4314,0.653048093935982,14890,22.01350648,676.4029171603378
26111,Midland County,27706,20513,0.5745867811443622,21564,83209,0.2591546587508563
26111,Midland County,27706,20513,0.5745867811443622,21564,161.1757805,133.79181371484037
26113,Missaukee County,6648,1967,0.7716773070226349,1967,15113,0.1301528485409912
26113,Missaukee County,6648,1967,0.7716773070226349,1967,26.758722124,73.50874196775601
26115,Monroe County,52710,32975,0.6151601797280738,42925,150439,0.2853315961951356
26115,Monroe County,52710,32975,0.6151601797280738,42925,273.85089223,156.7458833179497
26117,Montcalm County,21815,9703,0.6921441715844914,13840,63968,0.21635817908954477
26117,Montcalm County,21815,9703,0.6921441715844914,13840,90.692482657,152.6036072068182
26119,Montmorency County,4171,1628,0.7192619417140886,605,9265,0.0652995143011333
26119,Montmorency County,4171,1628,0.7192619417140886,605,16.947920242,35.69759541944864
26121,Muskegon County,44544,45508,0.49464753697863456,68198,173588,0.39287277922437036
26121,Muskegon County,44544,45508,0.49464753697863456,68198,344.49706218,197.96395234385625
26123,Newaygo County,18864,7874,0.705512753384696,13313,48892,0.2722940358340833
26123,Newaygo County,18864,7874,0.705512753384696,13313,58.281297207,228.42662462909308
26125,Oakland County,328313,438147,0.4283498160373666,527988,1259201,0.41930398721093776
26125,Oakland County,328313,438147,0.4283498160373666,527988,1451.6887933,363.706052176493
26127,Oceana County,8892,4944,0.6426712922810061,13258,26625,0.4979530516431925
26127,Oceana County,8892,4944,0.6426712922810061,13258,49.480270471,267.94518044864793
26129,Ogemaw County,8253,3475,0.7037005457025921,2405,20952,0.11478617793050783
26129,Ogemaw County,8253,3475,0.7037005457025921,2405,37.181684972,64.68238332423898
26131,Ontonagon County,2358,1391,0.6289677247265938,2158,5795,0.3723899913718723
26131,Ontonagon County,2358,1391,0.6289677247265938,2158,4.4203654777,488.19492661562646
26133,Osceola County,8928,3214,0.7352989622796904,3535,23341,0.15145023777901548
26133,Osceola County,8928,3214,0.7352989622796904,3535,41.217677167,85.7641731162429
26135,Oscoda County,3466,1342,0.7208818635607321,1193,8276,0.14415176413726438
26135,Oscoda County,3466,1342,0.7208818635607321,1193,14.630342864,81.54286000607293
26137,Otsego County,9779,4743,0.6733920947527888,5616,24665,0.22769106020677074
26137,Otsego County,9779,4743,0.6733920947527888,5616,47.890690405,117.26705028695231
26139,Ottawa County,100511,64566,0.6088734348213258,109472,290494,0.37684771458274524
26139,Ottawa County,100511,64566,0.6088734348213258,109472,515.50170109,212.36011397930886
26141,Presque Isle County,5343,2912,0.647244094488189,1283,12738,0.10072224839064217
26141,Presque Isle County,5343,2912,0.647244094488189,1283,19.337581226,66.34749118855491
26143,Roscommon County,9670,5166,0.651792936101375,3803,23884,0.15922793501925975
26143,Roscommon County,9670,5166,0.651792936101375,3803,45.939893192,82.78208188481938
26145,Saginaw County,50785,51088,0.49851285424008324,81530,190800,0.42730607966457024
26145,Saginaw County,50785,51088,0.49851285424008324,81530,238.36130494,342.04377266906903
26147,St. Clair County,59185,31363,0.6536312232186243,32731,159337,0.20541995895491943
26147,St. Clair County,59185,31363,0.6536312232186243,32731,220.89886187,148.17188157022895
26149,St. Joseph County,18128,9262,0.661847389558233,25926,61043,0.4247170027685402
26149,St. Joseph County,18128,9262,0.661847389558233,25926,121.94076552,212.61142563311014
26151,Sanilac County,16194,5966,0.7307761732851985,4324,41182,0.1049973289301151
26151,Sanilac County,16194,5966,0.7307761732851985,4324,42.783369497,101.06730841532249
26153,Schoolcraft County,3090,1589,0.6603975208377858,1639,8068,0.20314823996033712
26153,Schoolcraft County,3090,1589,0.6603975208377858,1639,6.8846854384,238.0646167010505
26155,Shiawassee County,23154,15371,0.6010123296560674,15206,68192,0.22298803378695448
26155,Shiawassee County,23154,15371,0.6010123296560674,15206,128.43167637,118.39758251066424
26157,Tuscola County,20310,8713,0.699789821865417,14080,52516,0.268108766852007
26157,Tuscola County,20310,8713,0.699789821865417,14080,65.277182199,215.695584976027
26159,Van Buren County,21591,16800,0.5623974368992732,23240,75448,0.3080267203902025
26159,Van Buren County,21591,16800,0.5623974368992732,23240,124.13393184,187.21714244864765
26161,Washtenaw County,56241,157130,0.2635831486003253,122828,370963,0.33110579761323905
26161,Washtenaw County,56241,157130,0.2635831486003253,122828,525.46367702,233.7516471101864
26163,Wayne County,264149,587074,0.31031703795597626,851415,1753893,0.4854429546158175
